loss,mape,val_loss,val_mape
0.024362720549106598,108619.4140625,0.009122456423938274,177035.578125
0.009621702134609222,58202.0078125,0.008727881126105785,111703.6953125
0.008793164975941181,38659.8046875,0.008258087560534477,166702.234375
0.007914621382951736,34467.28125,0.007438312284648418,103644.2578125
0.007439950946718454,43059.13671875,0.006077107507735491,94112.6171875
0.00645223306491971,32524.884765625,0.00634802458807826,128885.59375
0.005784118082374334,28336.599609375,0.004635789897292852,86938.8359375
0.005110013764351606,30422.833984375,0.0038816838059574366,119295.390625
0.0048351283185184,28357.947265625,0.004225335083901882,87768.6875
0.004486721940338612,21177.96875,0.005218807607889175,145464.171875
0.0043276213109493256,34279.60546875,0.004616880789399147,54766.65625
0.0043609230779111385,41040.56640625,0.0033500483259558678,98596.296875
0.004026551265269518,28077.48046875,0.0033289985731244087,119285.625
0.0038929672446101904,26757.677734375,0.003977671265602112,38928.1953125
0.0037383786402642727,37624.75,0.003010569605976343,112368.0234375
0.0037804353050887585,30923.173828125,0.0035259791184216738,132820.640625
0.0035884601529687643,24367.62109375,0.002910826588049531,105879.9453125
0.003517638426274061,26697.896484375,0.0031687661539763212,178261.53125
0.0034437456633895636,18683.744140625,0.0030715723987668753,106230.8671875
0.0034206844866275787,24703.015625,0.002804737538099289,101585.984375
0.0033526455517858267,23147.302734375,0.0031581439543515444,50647.10546875
0.0032557351514697075,25987.68359375,0.0028875640127807856,157932.375
0.003243898507207632,29213.546875,0.0028514470905065536,71254.5078125
0.0032691899687051773,21910.3671875,0.0028086588717997074,150775.0
0.003168379422277212,20968.6953125,0.0028083273209631443,125670.4609375
0.0030803720001131296,27581.494140625,0.0025724635925143957,105075.5078125
0.0031319395639002323,28446.4375,0.002887165639549494,52602.23046875
0.0031109298579394817,24499.25390625,0.002556551480665803,88003.0546875
0.003029626328498125,23795.44140625,0.002547543728724122,80337.734375
0.003044433891773224,22756.939453125,0.0027479666750878096,121477.65625
0.0029666859190911055,28356.845703125,0.002518140012398362,84732.15625
