loss,mape,val_loss,val_mape
0.02806284837424755,505401.875,0.012410817667841911,155389.15625
0.009915106929838657,269429.40625,0.006167721934616566,161676.40625
0.006428857799619436,233903.875,0.0069675808772444725,163717.65625
0.005233271513134241,192807.953125,0.005488100461661816,68387.09375
0.004603522829711437,176845.015625,0.0035198053810745478,82690.140625
0.004316102247685194,153366.484375,0.003405912546440959,86345.28125
0.004043120425194502,149631.828125,0.0036675147712230682,58890.41796875
0.003940184134989977,137637.75,0.003672125516459346,60827.5
0.0038613721262663603,140130.125,0.0030538917053490877,62673.22265625
0.0036079150158911943,139641.34375,0.0031060418114066124,96563.3125
0.0035382085479795933,119038.5,0.0030043793376535177,72744.8828125
0.0034234069753438234,124904.2265625,0.0038328745868057013,68022.1328125
0.003318461589515209,121067.296875,0.003112188773229718,100280.9921875
0.0033255331218242645,128613.421875,0.0030300114303827286,36294.33203125
0.0032185795716941357,110039.4296875,0.0037036908324807882,60810.609375
0.003184529487043619,122054.375,0.0029175581876188517,91329.1015625
0.003140993183478713,116114.3984375,0.0028081820346415043,56640.53515625
0.0030735102482140064,115174.2421875,0.003572874702513218,18404.8515625
0.0031383964233100414,122543.4375,0.00276722339913249,43232.56640625
0.003035502741113305,113157.828125,0.002749372273683548,82873.0546875
0.0030350610613822937,119517.3671875,0.0027686292305588722,38343.85546875
0.003073893953114748,111973.328125,0.0030139461159706116,55724.06640625
0.002959086559712887,115548.6484375,0.0028389908839017153,52174.1015625
0.0030037984251976013,111040.796875,0.0028663272969424725,58628.265625
0.0029797139577567577,115535.296875,0.002699333941563964,47754.9765625
0.002963185776025057,119362.734375,0.002743892138823867,51739.36328125
0.002946863416582346,110191.4609375,0.0031651032622903585,70884.0625
0.0029267610516399145,116756.15625,0.002731401938945055,41815.0390625
0.0029297855217009783,121398.1796875,0.002844709437340498,44477.66796875
0.002918969839811325,111409.0390625,0.0030813333578407764,46345.81640625
0.0028888883534818888,113444.640625,0.0029527838341891766,61548.04296875
0.002904163673520088,102777.578125,0.0026021264493465424,69000.6796875
0.0028480926994234324,112489.2421875,0.0030676282476633787,67338.0390625
0.0028751182835549116,107642.625,0.002612082287669182,61678.3984375
0.0028778845444321632,110769.59375,0.0026173593942075968,61600.55078125
0.002850643126294017,121598.234375,0.0026410117279738188,63284.4375
0.0028972988948225975,112854.9375,0.002786954864859581,96837.515625
0.0028106446843594313,110957.7421875,0.0026840725913643837,62645.40234375
0.002826187526807189,113121.578125,0.0026998138055205345,78793.2265625
0.0028450656682252884,122940.59375,0.0026589306071400642,61121.51953125
0.0028133594896644354,113517.65625,0.002608763286843896,48455.8515625
0.0027953635435551405,116688.1875,0.0028114481829106808,44010.71875
0.0027887949254363775,113519.9453125,0.0033684365916997194,23290.8671875
0.0027888345066457987,107380.8125,0.002536772983148694,66661.109375
0.0027847597375512123,106194.75,0.0026697341818362474,53241.66796875
0.0027869385667145252,118585.8046875,0.002644928637892008,83390.8359375
0.0027744355611503124,111829.375,0.002805734518915415,94822.2890625
0.002764575881883502,113245.3515625,0.002512882696464658,43458.9296875
0.002795911394059658,111535.1640625,0.002594001591205597,47242.41796875
0.002771935425698757,113815.7421875,0.0028354779351502657,103847.5390625
0.0027569031808525324,111416.6484375,0.002621275605633855,69923.8125
0.0027632741257548332,114767.1484375,0.002570356708019972,51783.7890625
0.002743034390732646,107206.515625,0.0029615748208016157,105381.734375
0.00272862846031785,103279.5234375,0.0025383091997355223,47517.80078125
0.0027337369974702597,104791.53125,0.002573683625087142,55173.546875
0.002727340906858444,102721.84375,0.0026493407785892487,65215.77734375
0.0027237888425588608,116564.8046875,0.002659565769135952,30809.251953125
0.0026854234747588634,112671.0078125,0.0027675479650497437,47788.3515625
0.002714540809392929,108971.3359375,0.0025616546627134085,60192.3046875
0.0027126932982355356,114259.734375,0.0025810583028942347,81358.1875
0.002724283142015338,118879.25,0.0026515815407037735,86292.8125
0.002702972386032343,115091.4609375,0.002547523006796837,53128.3984375
0.0027274899184703827,109249.2734375,0.0024485266767442226,56179.19921875
0.002702983096241951,107505.59375,0.0026424196548759937,64283.02734375
0.00270503805950284,106985.7421875,0.002499495865777135,56946.78515625
0.002669051056727767,109991.3828125,0.0026154108345508575,63115.23828125
0.002694428199902177,105828.578125,0.0024735177867114544,51458.46875
0.0026687905192375183,98113.171875,0.0024362755939364433,49661.19140625
0.002703946316614747,125354.1953125,0.0025726985186338425,47038.1953125
0.00266957376152277,121415.3515625,0.002460967982187867,40453.296875
0.0026467677671462297,99111.890625,0.0024874480441212654,54650.05859375
0.0026548479218035936,109009.640625,0.0024240356869995594,53477.328125
0.002634866861626506,117474.5859375,0.0029303599148988724,33564.27734375
0.002655145712196827,107299.296875,0.002516424749046564,78347.9609375
0.002631191397085786,105924.0625,0.0025155218318104744,49719.25
0.0026359788607805967,108517.0,0.002467069774866104,40559.94140625
0.002658152487128973,99075.875,0.002460470423102379,50656.90234375
0.002645313274115324,111479.5703125,0.002477203030139208,67597.046875
0.0026360799092799425,104551.6015625,0.0024468658957630396,43805.34375
0.002629935508593917,104559.828125,0.0024773504119366407,38371.46875
0.0026445507537573576,104476.09375,0.002550701145082712,48046.890625
0.0026323238853365183,110724.0859375,0.0026168166659772396,31472.0234375
0.00262320414185524,100907.5625,0.002588509349152446,39934.09765625
0.002622004598379135,110499.703125,0.00243833614513278,60854.1484375
0.002618263242766261,101007.40625,0.002566962968558073,30939.8671875
0.0026175931561738253,108797.3046875,0.0027539965230971575,39571.984375
0.0025930723641067743,106818.0703125,0.002414218382909894,43667.7421875
0.002639851300045848,100206.1171875,0.0025073860306292772,38061.20703125
0.002575124613940716,111095.6484375,0.0025354980025440454,38926.71875
0.0025749378837645054,112453.53125,0.0024272731970995665,46630.7421875
0.002620151499286294,111511.5625,0.0024489439092576504,59353.08984375
0.002600171137601137,111127.65625,0.002426468301564455,42444.99609375
0.002556211082264781,106413.921875,0.0024618341121822596,40978.9453125
0.002585992682725191,107529.0859375,0.0024611412081867456,60874.15625
0.002577184932306409,104301.8203125,0.0025572676677256823,64583.14453125
0.00258475448936224,104540.2109375,0.0024494032841175795,51320.7890625
0.002606695983558893,101736.1796875,0.0024821453262120485,51310.3671875
0.0025694838259369135,102382.5625,0.002423166064545512,72983.1796875
0.002554048551246524,106199.234375,0.002423541620373726,48157.98828125
0.002574683167040348,113759.6328125,0.0024691568687558174,53175.609375
