loss,mape,val_loss,val_mape
0.03539338335394859,608053.5,0.01079154945909977,86301.7109375
0.014502878300845623,297735.5,0.0325520858168602,34640.11328125
0.014210561290383339,177597.625,0.006734040100127459,161135.015625
0.01211455650627613,270815.6875,0.01640141010284424,234904.921875
0.013397064059972763,216815.046875,0.0035409212578088045,126734.2890625
0.011465958319604397,253036.515625,0.0039217108860611916,129690.96875
0.011268285103142262,259051.96875,0.00496095372363925,138918.40625
0.010492932982742786,205985.140625,0.0046066660434007645,117857.9765625
0.009687134996056557,210657.171875,0.004216113593429327,98887.28125
0.00918373093008995,193556.109375,0.00355255464091897,120368.7578125
0.008350973017513752,177214.90625,0.004917586222290993,65701.046875
0.008595514111220837,174089.859375,0.004052577540278435,58407.6875
0.007465593982487917,195200.171875,0.009769086726009846,41497.90234375
0.007619905285537243,167279.359375,0.005296862218528986,49228.58203125
0.006463618949055672,167632.5,0.0085474057123065,40708.24609375
0.006493976805359125,175777.140625,0.005647492129355669,42220.15625
0.005854382645338774,160569.734375,0.007889075204730034,46464.01953125
0.006081059109419584,147800.046875,0.0067272125743329525,37357.5234375
0.005230574868619442,176434.203125,0.0025889468379318714,97128.7109375
0.0052711539901793,145455.609375,0.0022806839551776648,83594.2578125
0.004842163994908333,135648.59375,0.0023426958359777927,84973.796875
0.004921734798699617,153019.40625,0.004823795985430479,122452.640625
0.004610526375472546,143203.171875,0.002500009024515748,64714.79296875
0.00451641995459795,156844.96875,0.004342460539191961,43797.8828125
0.0038809783291071653,131535.65625,0.0036257035098969936,123689.265625
0.0040785386227071285,150025.203125,0.0028624841943383217,119004.984375
0.0038774674758315086,138643.109375,0.0021184729412198067,95696.4609375
0.003937732893973589,139991.734375,0.0026853017043322325,91925.390625
0.003611022839322686,147635.921875,0.005749162752181292,37778.56640625
0.003520817728713155,144490.46875,0.0021159967873245478,82799.6328125
0.0035351391416043043,157664.765625,0.0027153724804520607,53576.546875
0.003392731072381139,141600.375,0.0025954730808734894,58697.8984375
0.0030283189844340086,135826.84375,0.0021528431680053473,93138.6484375
0.0032241358421742916,135444.171875,0.002013005316257477,89474.4375
0.0032355308067053556,148232.625,0.002377551980316639,64290.828125
0.0030574204865843058,131451.609375,0.0036056814715266228,41495.53515625
0.0029753809794783592,126157.9609375,0.003182782791554928,54807.296875
0.0027735617477446795,136422.640625,0.0023309122771024704,57661.703125
0.003019703784957528,161446.59375,0.0023915329948067665,95659.34375
0.0028692407067865133,141078.375,0.0035885139368474483,39677.24609375
0.0027872223872691393,149387.578125,0.002616536570712924,50706.65625
0.0027922235894948244,141357.4375,0.0023268519435077906,100595.671875
0.002763502299785614,151986.96875,0.00198556249961257,80739.8828125
0.0026129481848329306,138667.25,0.0029432359151542187,49288.40625
0.0026858665514737368,155673.96875,0.0024686965625733137,96956.15625
0.0025378221180289984,148121.5625,0.0021192224230617285,58907.25
0.002584136789664626,132211.84375,0.001935300650075078,59845.23828125
0.0025406130589544773,149962.4375,0.0018664227100089192,72008.015625
0.0024289642460644245,125045.9140625,0.0020545292645692825,57677.296875
0.002532306592911482,140531.234375,0.0020956166554242373,55836.62890625
0.002533819293603301,119920.09375,0.0029363520443439484,44033.30078125
0.002303434768691659,125350.34375,0.002165720332413912,93685.8828125
0.002520217327401042,144870.390625,0.002732891123741865,35519.11328125
0.002324722707271576,130098.6640625,0.0020902350079268217,96575.9765625
0.0024371484760195017,132322.59375,0.0023867737036198378,82399.09375
0.0024288687855005264,125864.328125,0.0033097441773861647,33091.85546875
0.002304315799847245,118549.9140625,0.0032781593035906553,35411.046875
0.00228870939463377,130685.84375,0.0028994111344218254,42476.12109375
0.0023815708700567484,122510.75,0.0029638446867465973,44177.41015625
0.002380171325057745,127692.0625,0.002127039013430476,44781.625
0.0023804993834346533,116492.765625,0.0018254055175930262,75219.3046875
0.0022903301287442446,116677.2421875,0.0020908652804791927,92313.859375
0.002295744139701128,130957.734375,0.0017987890169024467,68106.2890625
0.002285229740664363,114377.2578125,0.002151706488803029,100413.6796875
0.0023457424249500036,118078.125,0.0019122821977362037,76935.8828125
0.002117741387337446,122509.8515625,0.0034659146331250668,27775.111328125
0.0022788390051573515,111653.9296875,0.0019433266716077924,90611.8671875
0.0022612225729972124,116288.7578125,0.0026304142083972692,34763.67578125
0.002161600859835744,117517.9375,0.001728895353153348,63137.88671875
0.002332067582756281,115104.6875,0.0017933466006070375,67392.515625
0.0021066241897642612,123516.078125,0.001776086981408298,70834.2265625
0.002236658474430442,110319.734375,0.002313236938789487,89467.703125
0.002114282688125968,118791.796875,0.0018306606216356158,50764.515625
0.00222090189345181,114833.546875,0.001746712252497673,67109.1484375
0.002167542465031147,106701.21875,0.0018358549568802118,54107.875
0.002249195473268628,110416.40625,0.001846072031185031,42786.78125
0.00210573710501194,105641.6796875,0.001735054887831211,69623.890625
0.002147348364815116,100880.4765625,0.0017788013210520148,52377.8515625
0.002093962859362364,119056.15625,0.0016816228162497282,56686.41015625
0.002152716740965843,96751.8515625,0.0018090101657435298,55008.921875
0.002077996265143156,112013.4609375,0.001724720117636025,58611.26171875
0.0020325249060988426,115962.7578125,0.00272892857901752,117802.1953125
0.002200532238930464,111377.6640625,0.001797101111151278,62881.9765625
0.0020208978094160557,105046.71875,0.002014740603044629,98389.203125
0.002111779060214758,107179.875,0.0022501209750771523,38618.984375
0.0021440309938043356,100157.8203125,0.0027742995880544186,28030.8828125
0.002036590129137039,107496.953125,0.002718890318647027,26206.205078125
0.002025449415668845,99163.8125,0.0023502707481384277,99861.921875
0.0021162896882742643,91296.359375,0.002129945671185851,32834.39453125
0.0020580741111189127,116915.0859375,0.0019250069744884968,36222.49609375
0.0020698660518974066,89407.1875,0.0023903660476207733,30942.123046875
0.0020174761302769184,100351.5546875,0.0033135113772004843,22958.322265625
0.0020427268464118242,109656.625,0.0016515072202309966,45439.046875
0.0021198554895818233,107782.5703125,0.0016591564053669572,52036.078125
0.0020422954112291336,92615.0703125,0.0016194862546399236,54638.25
0.0021063738968223333,95261.6796875,0.0018992682453244925,76475.4609375
0.0019387102220207453,111833.203125,0.0017250415403395891,47338.41796875
0.002087381901219487,101707.125,0.002159909810870886,30640.908203125
0.002031378448009491,125476.0703125,0.0020763801876455545,26305.1484375
0.0020127331372350454,102333.6484375,0.0016056847525760531,63466.73046875
